Date,Strategy_US,Benchmark_US,Strategy_EU,Benchmark_EU,Regime_US,Regime_EU
2000-01-03,100.0,100.0,100.0,100.0,UNKNOWN,UNKNOWN
2000-01-04,100.0,96.16553319215024,100.0,100.0,UNKNOWN,UNKNOWN
2000-01-05,100.0,96.35038094440793,100.0,100.0,UNKNOWN,UNKNOWN
2000-01-06,100.0,96.44246089433229,100.0,100.0,UNKNOWN,UNKNOWN
2000-01-07,100.0,99.05512566644092,100.0,100.0,UNKNOWN,UNKNOWN
2000-01-10,100.0,100.16354949291018,100.0,100.0,UNKNOWN,UNKNOWN
2000-01-11,100.0,98.85516193807281,100.0,100.0,UNKNOWN,UNKNOWN
2000-01-12,100.0,98.42154649018275,100.0,100.0,UNKNOWN,UNKNOWN
2000-01-13,100.0,99.6193072453843,100.0,100.0,UNKNOWN,UNKNOWN
2000-01-14,100.0,100.68237475507841,100.0,100.0,UNKNOWN,UNKNOWN
2000-01-18,100.0,99.99450556917188,100.0,100.0,UNKNOWN,UNKNOWN
2000-01-19,100.0,100.04673202159321,100.0,100.0,UNKNOWN,UNKNOWN
2000-01-20,100.0,99.33686833548612,100.0,100.0,UNKNOWN,UNKNOWN
2000-01-21,100.0,99.04756767838575,100.0,100.0,UNKNOWN,UNKNOWN
2000-01-24,100.0,96.31052744690494,100.0,100.0,UNKNOWN,UNKNOWN
2000-01-25,100.0,96.89463158037785,100.0,100.0,UNKNOWN,UNKNOWN
2000-01-26,100.0,96.48644150628942,100.0,100.0,UNKNOWN,UNKNOWN
2000-01-27,100.0,96.10643660408275,100.0,100.0,UNKNOWN,UNKNOWN
2000-01-28,100.0,93.46765860576346,100.0,100.0,UNKNOWN,UNKNOWN
2000-01-31,99.9,95.82468554659357,99.9,100.0,UNKNOWN,UNKNOWN
2000-02-01,99.9,96.84309298036554,99.9,100.0,UNKNOWN,UNKNOWN
2000-02-02,99.9,96.83209573026525,99.9,100.0,UNKNOWN,UNKNOWN
2000-02-03,99.9,97.92127646617004,99.9,100.0,UNKNOWN,UNKNOWN
2000-02-04,99.9,97.880047263849,99.9,100.0,UNKNOWN,UNKNOWN
2000-02-07,99.9,97.87111357097577,99.9,100.0,UNKNOWN,UNKNOWN
2000-02-08,99.9,99.07230519977838,99.9,100.0,UNKNOWN,UNKNOWN
2000-02-09,99.9,97.01007334687681,99.9,100.0,UNKNOWN,UNKNOWN
2000-02-10,99.9,97.36190985408977,99.9,100.0,UNKNOWN,UNKNOWN
2000-02-11,99.9,95.32029679657073,99.9,100.0,UNKNOWN,UNKNOWN
2000-02-14,99.9,95.51407824170165,99.9,100.0,UNKNOWN,UNKNOWN
2000-02-15,99.9,96.34626221839788,99.9,100.0,UNKNOWN,UNKNOWN
2000-02-16,99.9,95.35809512529067,99.9,100.0,UNKNOWN,UNKNOWN
2000-02-17,99.9,95.39863647520271,99.9,100.0,UNKNOWN,UNKNOWN
2000-02-18,99.9,92.50078977200381,99.9,100.0,UNKNOWN,UNKNOWN
2000-02-22,99.9,92.91860139137447,99.9,100.0,UNKNOWN,UNKNOWN
2000-02-23,99.9,93.5040728412214,99.9,100.0,UNKNOWN,UNKNOWN
2000-02-24,99.9,93.0051869104707,99.9,100.0,UNKNOWN,UNKNOWN
2000-02-25,99.9,91.62600927661252,99.9,100.0,UNKNOWN,UNKNOWN
2000-02-28,99.9,92.63548301751128,99.9,100.0,UNKNOWN,UNKNOWN
2000-02-29,99.9,93.89783479160847,99.9,100.0,UNKNOWN,UNKNOWN
2000-03-01,99.9,94.77535830819184,99.9,100.0,UNKNOWN,UNKNOWN
2000-03-02,99.9,94.95196860842935,99.9,100.0,UNKNOWN,UNKNOWN
2000-03-03,99.9,96.8355349923104,99.9,100.0,UNKNOWN,UNKNOWN
2000-03-06,99.9,95.60616658007005,99.9,100.0,UNKNOWN,UNKNOWN
2000-03-07,99.9,93.15567559605356,99.9,100.0,UNKNOWN,UNKNOWN
2000-03-08,99.9,93.91706949372897,99.9,100.0,UNKNOWN,UNKNOWN
2000-03-09,99.9,96.3215163085613,99.9,100.0,UNKNOWN,UNKNOWN
2000-03-10,99.9,95.8666026013237,99.9,100.0,UNKNOWN,UNKNOWN
2000-03-13,99.9,95.07978332984665,99.9,100.0,UNKNOWN,UNKNOWN
2000-03-14,99.9,93.39825262000477,99.9,100.0,UNKNOWN,UNKNOWN
2000-03-15,99.9,95.66526316813757,99.9,100.0,UNKNOWN,UNKNOWN
2000-03-16,99.9,100.22333393338681,99.9,100.0,UNKNOWN,UNKNOWN
2000-03-17,99.9,100.63564273348533,99.9,100.0,UNKNOWN,UNKNOWN
2000-03-20,99.9,100.09689491678759,99.9,100.0,UNKNOWN,UNKNOWN
2000-03-21,99.9,102.65595753165687,99.9,100.0,UNKNOWN,UNKNOWN
2000-03-22,99.9,103.12118063658573,99.9,100.0,UNKNOWN,UNKNOWN
2000-03-23,99.9,104.95663929405552,99.9,100.0,UNKNOWN,UNKNOWN
2000-03-24,99.9,104.96419728211073,99.9,100.0,UNKNOWN,UNKNOWN
2000-03-27,99.9,104.71681367974041,99.9,100.0,UNKNOWN,UNKNOWN
2000-03-28,99.9,103.60838985327115,99.9,100.0,UNKNOWN,UNKNOWN
2000-03-29,99.9,103.66267986291953,99.9,100.0,UNKNOWN,UNKNOWN
2000-03-30,99.9,102.24708799360343,99.9,100.0,UNKNOWN,UNKNOWN
2000-03-31,99.9,102.97961725543207,99.9,100.0,UNKNOWN,UNKNOWN
2000-04-03,99.9,103.48744526750002,99.9,100.0,UNKNOWN,UNKNOWN
2000-04-04,99.9,102.71505411972433,99.9,100.0,UNKNOWN,UNKNOWN
2000-04-05,99.9,102.20928966488343,99.9,100.0,UNKNOWN,UNKNOWN
2000-04-06,99.9,103.16927997455292,99.9,100.0,UNKNOWN,UNKNOWN
2000-04-07,99.9,104.20073982720821,99.9,100.0,UNKNOWN,UNKNOWN
2000-04-10,99.9,103.38368021506636,99.9,100.0,UNKNOWN,UNKNOWN
2000-04-11,99.9,103.11774137454057,99.9,100.0,UNKNOWN,UNKNOWN
2000-04-12,99.9,100.82118672659601,99.9,100.0,UNKNOWN,UNKNOWN
2000-04-13,99.9,98.9891589427273,99.9,100.0,UNKNOWN,UNKNOWN
2000-04-14,99.9,93.22027500339318,99.9,100.0,UNKNOWN,UNKNOWN
2000-04-17,99.9,96.30433677522382,99.9,100.0,UNKNOWN,UNKNOWN
2000-04-18,99.9,99.06474721172322,99.9,100.0,UNKNOWN,UNKNOWN
2000-04-19,99.9,98.09307179954445,99.9,100.0,UNKNOWN,UNKNOWN
2000-04-20,99.9,98.57891369985585,99.9,100.0,UNKNOWN,UNKNOWN
2000-04-24,99.9,98.25730914486364,99.9,100.0,UNKNOWN,UNKNOWN
2000-04-25,99.9,101.52691490980501,99.9,100.0,UNKNOWN,UNKNOWN
2000-04-26,99.9,100.39650497157919,99.9,100.0,UNKNOWN,UNKNOWN
2000-04-27,99.9,100.66657092655909,99.9,100.0,UNKNOWN,UNKNOWN
2000-04-28,99.9,99.8082821120962,99.9,100.0,UNKNOWN,UNKNOWN
2000-05-01,99.9,100.89539929077391,99.9,100.0,UNKNOWN,UNKNOWN
2000-05-02,99.9,99.38635176671544,99.9,100.0,UNKNOWN,UNKNOWN
2000-05-03,99.9,97.24302882554576,99.9,100.0,UNKNOWN,UNKNOWN
2000-05-04,99.9,96.86301553489507,99.9,100.0,UNKNOWN,UNKNOWN
2000-05-05,99.9,98.44765971639347,99.9,100.0,UNKNOWN,UNKNOWN
2000-05-08,99.9,97.86630699255664,99.9,100.0,UNKNOWN,UNKNOWN
2000-05-09,99.9,97.03962583513257,99.9,100.0,UNKNOWN,UNKNOWN
2000-05-10,99.9,95.04061768475259,99.9,100.0,UNKNOWN,UNKNOWN
2000-05-11,99.9,96.74207933756797,99.9,100.0,UNKNOWN,UNKNOWN
2000-05-12,99.9,97.645716080362,99.9,100.0,UNKNOWN,UNKNOWN
2000-05-15,99.9,99.80346714523303,99.9,100.0,UNKNOWN,UNKNOWN
2000-05-16,99.9,100.74353490037302,99.9,100.0,UNKNOWN,UNKNOWN
2000-05-17,99.9,99.49011681914907,99.9,100.0,UNKNOWN,UNKNOWN
2000-05-18,99.9,98.7623857472955,99.9,100.0,UNKNOWN,UNKNOWN
2000-05-19,99.9,96.68297436105647,99.9,100.0,UNKNOWN,UNKNOWN
2000-05-22,99.9,96.25486173243856,99.9,100.0,UNKNOWN,UNKNOWN
2000-05-23,99.9,94.40909367727748,99.9,100.0,UNKNOWN,UNKNOWN
2000-05-24,99.9,96.14010781834862,99.9,100.0,UNKNOWN,UNKNOWN
2000-05-25,99.9,94.9354769275009,99.9,100.0,UNKNOWN,UNKNOWN
2000-05-26,99.9,94.69496346077678,99.9,100.0,UNKNOWN,UNKNOWN
2000-05-30,99.9,97.74810542797763,99.9,100.0,UNKNOWN,UNKNOWN
2000-05-31,99.9,97.62097855896938,99.9,100.0,UNKNOWN,UNKNOWN
2000-06-01,99.9,99.55952280490783,99.9,100.0,UNKNOWN,UNKNOWN
2000-06-02,99.9,101.51455034333068,99.9,100.0,UNKNOWN,UNKNOWN
2000-06-05,99.9,100.85279438363479,99.9,100.0,UNKNOWN,UNKNOWN
2000-06-06,99.9,100.18004117383863,99.9,100.0,UNKNOWN,UNKNOWN
2000-06-07,99.9,101.10911167887832,99.9,100.0,UNKNOWN,UNKNOWN
2000-06-08,99.9,100.44323699317235,99.9,100.0,UNKNOWN,UNKNOWN
2000-06-09,99.9,100.11888102854407,99.9,100.0,UNKNOWN,UNKNOWN
2000-06-12,99.9,99.36642082374189,99.9,100.0,UNKNOWN,UNKNOWN
2000-06-13,99.9,100.97716984300695,99.9,100.0,UNKNOWN,UNKNOWN
2000-06-14,99.9,101.05276650044688,99.9,100.0,UNKNOWN,UNKNOWN
2000-06-15,99.9,101.61556398612824,99.9,100.0,UNKNOWN,UNKNOWN
2000-06-16,99.9,100.63495488107623,99.9,100.0,UNKNOWN,UNKNOWN
2000-06-19,99.9,102.11514615773198,99.9,100.0,UNKNOWN,UNKNOWN
2000-06-20,99.9,101.42452556218937,99.9,100.0,UNKNOWN,UNKNOWN
2000-06-21,99.9,101.64305291715696,99.9,100.0,UNKNOWN,UNKNOWN
2000-06-22,99.9,99.79110257875874,99.9,100.0,UNKNOWN,UNKNOWN
2000-06-23,99.9,99.05581351884997,99.9,100.0,UNKNOWN,UNKNOWN
2000-06-26,99.9,100.00619067168121,99.9,100.0,UNKNOWN,UNKNOWN
2000-06-27,99.9,99.67909168586087,99.9,100.0,UNKNOWN,UNKNOWN
2000-06-28,99.9,99.97251106897134,99.9,100.0,UNKNOWN,UNKNOWN
2000-06-29,99.9,99.11834936896257,99.9,100.0,UNKNOWN,UNKNOWN
2000-06-30,99.9,99.95739509286096,99.9,100.0,UNKNOWN,UNKNOWN
2000-07-03,99.9,100.98404836709716,99.9,100.0,UNKNOWN,UNKNOWN
2000-07-05,99.9,99.3822246522613,99.9,100.0,UNKNOWN,UNKNOWN
2000-07-06,99.9,100.09964632642358,99.9,100.0,UNKNOWN,UNKNOWN
2000-07-07,99.9,101.62724908863754,99.9,100.0,UNKNOWN,UNKNOWN
2000-07-10,99.9,101.4018515980238,99.9,100.0,UNKNOWN,UNKNOWN
2000-07-11,99.9,101.763309650519,99.9,100.0,UNKNOWN,UNKNOWN
2000-07-12,99.9,102.5906786603521,99.9,100.0,UNKNOWN,UNKNOWN
2000-07-13,99.9,102.7913302411292,99.9,100.0,UNKNOWN,UNKNOWN
2000-07-14,99.9,103.763005653308,99.9,100.0,UNKNOWN,UNKNOWN
2000-07-17,99.9,103.7980525723919,99.9,100.0,UNKNOWN,UNKNOWN
2000-07-18,99.9,102.64702383878355,99.9,100.0,UNKNOWN,UNKNOWN
2000-07-19,99.9,101.8375222146969,99.9,100.0,UNKNOWN,UNKNOWN
2000-07-20,99.9,102.77277500297375,99.9,100.0,UNKNOWN,UNKNOWN
2000-07-21,99.9,101.7158897765168,99.9,100.0,UNKNOWN,UNKNOWN
2000-07-24,99.9,100.62327816701095,99.9,100.0,UNKNOWN,UNKNOWN
2000-07-25,99.9,101.32282406698279,99.9,100.0,UNKNOWN,UNKNOWN
2000-07-26,99.9,99.80759425968715,99.9,100.0,UNKNOWN,UNKNOWN
2000-07-27,99.9,99.61518013093024,99.9,100.0,UNKNOWN,UNKNOWN
2000-07-28,99.9,97.57219136859314,99.9,100.0,UNKNOWN,UNKNOWN
2000-07-31,99.9,98.32396372098631,99.9,100.0,UNKNOWN,UNKNOWN
2000-08-01,99.9,98.82354589259006,99.9,100.0,UNKNOWN,UNKNOWN
2000-08-02,99.9,98.86477509491112,99.9,100.0,UNKNOWN,UNKNOWN
2000-08-03,99.9,99.81721580496942,99.9,100.0,UNKNOWN,UNKNOWN
2000-08-04,99.9,100.52982251226858,99.9,100.0,UNKNOWN,UNKNOWN
2000-08-07,99.9,101.65610533604028,99.9,100.0,UNKNOWN,UNKNOWN
2000-08-08,99.9,101.89525148639038,99.9,100.0,UNKNOWN,UNKNOWN
2000-08-09,99.9,101.21287673131198,99.9,100.0,UNKNOWN,UNKNOWN
2000-08-10,99.9,100.34565422397588,99.9,100.0,UNKNOWN,UNKNOWN
2000-08-11,99.9,101.14209504073517,99.9,100.0,UNKNOWN,UNKNOWN
2000-08-14,99.9,102.49722300560975,99.9,100.0,UNKNOWN,UNKNOWN
2000-08-15,99.9,102.00726237928825,99.9,100.0,UNKNOWN,UNKNOWN
2000-08-16,99.9,101.69252795994221,99.9,100.0,UNKNOWN,UNKNOWN
2000-08-17,99.9,102.80713406964863,99.9,100.0,UNKNOWN,UNKNOWN
2000-08-18,99.9,102.50821186726601,99.9,100.0,UNKNOWN,UNKNOWN
2000-08-21,99.9,103.04146525313563,99.9,100.0,UNKNOWN,UNKNOWN
2000-08-22,99.9,102.94869745080226,99.9,100.0,UNKNOWN,UNKNOWN
2000-08-23,99.9,103.4874452675,99.9,100.0,UNKNOWN,UNKNOWN
2000-08-24,99.9,103.6482517392181,99.9,100.0,UNKNOWN,UNKNOWN
2000-08-25,99.9,103.52042862935684,99.9,100.0,UNKNOWN,UNKNOWN
2000-08-28,99.9,104.04543617476223,99.9,100.0,UNKNOWN,UNKNOWN
2000-08-29,99.9,103.7533841080258,99.9,100.0,UNKNOWN,UNKNOWN
2000-08-30,99.9,103.25517764124008,99.9,100.0,UNKNOWN,UNKNOWN
2000-08-31,99.9,104.29214031316754,99.9,100.0,UNKNOWN,UNKNOWN
2000-09-01,99.9,104.50447699645396,99.9,100.0,UNKNOWN,UNKNOWN
2000-09-05,99.9,103.56372138890497,99.9,100.0,UNKNOWN,UNKNOWN
2000-09-06,99.9,102.544634491168,99.9,100.0,UNKNOWN,UNKNOWN
2000-09-07,99.9,103.24968321041197,99.9,100.0,UNKNOWN,UNKNOWN
2000-09-08,99.9,102.69925029120492,99.9,100.0,UNKNOWN,UNKNOWN
2000-09-11,99.9,102.33916794352773,99.9,100.0,UNKNOWN,UNKNOWN
2000-09-12,99.9,101.83958577192398,99.9,100.0,UNKNOWN,UNKNOWN
2000-09-13,99.9,102.0402457411451,99.9,100.0,UNKNOWN,UNKNOWN
2000-09-14,99.9,101.76262179811002,99.9,100.0,UNKNOWN,UNKNOWN
2000-09-15,99.9,100.72773107185364,99.9,100.0,UNKNOWN,UNKNOWN
2000-09-18,99.9,99.26403147612632,99.9,100.0,UNKNOWN,UNKNOWN
2000-09-19,99.9,100.32160455499228,99.9,100.0,UNKNOWN,UNKNOWN
2000-09-20,99.9,99.73337330706528,99.9,100.0,UNKNOWN,UNKNOWN
2000-09-21,99.9,99.57601448583627,99.9,100.0,UNKNOWN,UNKNOWN
2000-09-22,99.9,99.55333213322668,99.9,100.0,UNKNOWN,UNKNOWN
2000-09-25,99.9,98.88745744752072,99.9,100.0,UNKNOWN,UNKNOWN
2000-09-26,99.9,98.07520441379799,99.9,100.0,UNKNOWN,UNKNOWN
2000-09-27,99.9,98.03122380184087,99.9,100.0,UNKNOWN,UNKNOWN
2000-09-28,99.9,100.21096936691245,99.9,100.0,UNKNOWN,UNKNOWN
2000-09-29,99.9,98.71428640932828,99.9,100.0,UNKNOWN,UNKNOWN
2000-10-02,99.9,98.69504331876378,99.9,100.0,UNKNOWN,UNKNOWN
2000-10-03,99.9,98.02366581378567,99.9,100.0,UNKNOWN,UNKNOWN
2000-10-04,99.9,98.56378933530144,99.9,100.0,UNKNOWN,UNKNOWN
2000-10-05,99.9,98.69848258080887,99.9,100.0,UNKNOWN,UNKNOWN
2000-10-06,99.9,96.82316203739205,99.9,100.0,UNKNOWN,UNKNOWN
2000-10-09,99.9,96.34488651357985,99.9,100.0,UNKNOWN,UNKNOWN
2000-10-10,99.9,95.31342666092455,99.9,100.0,UNKNOWN,UNKNOWN
2000-10-11,99.9,93.77207523897424,99.9,100.0,UNKNOWN,UNKNOWN
2000-10-12,99.9,91.38000137906025,99.9,100.0,UNKNOWN,UNKNOWN
2000-10-13,99.9,94.43040032506903,99.9,100.0,UNKNOWN,UNKNOWN
2000-10-16,99.9,94.4613201296988,99.9,100.0,STAGFLATION,UNKNOWN
2000-10-17,99.9,92.7674164649386,99.9,100.0,STAGFLATION,UNKNOWN
2000-10-18,99.9,92.22866864824087,99.9,100.0,STAGFLATION,UNKNOWN
2000-10-19,99.9,95.43299554187759,99.9,100.0,STAGFLATION,UNKNOWN
2000-10-20,99.9,95.99442571118489,99.9,100.0,STAGFLATION,UNKNOWN
2000-10-23,99.9,95.91539818014387,99.9,100.0,STAGFLATION,UNKNOWN
2000-10-24,99.9,96.07688411582699,99.9,100.0,STAGFLATION,UNKNOWN
2000-10-25,99.9,93.79338188676576,99.9,100.0,STAGFLATION,UNKNOWN
2000-10-26,99.9,93.76176584128294,99.9,100.0,STAGFLATION,UNKNOWN
2000-10-27,99.9,94.80215938681148,99.9,100.0,STAGFLATION,UNKNOWN
2000-10-30,99.9,96.11330673972893,99.9,100.0,STAGFLATION,UNKNOWN
2000-10-31,99.84011994000001,98.2257014878248,99.9,100.0,STAGFLATION,UNKNOWN
2000-11-01,99.84011994000001,97.66358346610845,99.9,100.0,STAGFLATION,UNKNOWN
2000-11-02,99.84011994000001,98.1514805352029,99.9,100.0,STAGFLATION,UNKNOWN
2000-11-03,99.84011994000001,98.03946964230505,99.9,100.0,STAGFLATION,UNKNOWN
2000-11-06,99.84011994000001,98.41741937572867,99.9,100.0,STAGFLATION,UNKNOWN
2000-11-07,99.84011994000001,98.39543326397212,99.9,100.0,STAGFLATION,UNKNOWN
2000-11-08,99.84011994000001,96.84309298036554,99.9,100.0,STAGFLATION,UNKNOWN
2000-11-09,99.84011994000001,96.21500823493552,99.9,100.0,STAGFLATION,UNKNOWN
2000-11-10,99.84011994000001,93.86759445094366,99.9,100.0,STAGFLATION,UNKNOWN
2000-11-13,99.84011994000001,92.85606554126187,99.9,100.0,STAGFLATION,UNKNOWN
2000-11-14,99.84011994000001,95.0337391606624,99.9,100.0,STAGFLATION,UNKNOWN
2000-11-15,99.84011994000001,95.50515293727244,99.9,100.0,STAGFLATION,UNKNOWN
2000-11-16,99.84011994000001,94.30326506761678,99.9,100.0,STAGFLATION,UNKNOWN
2000-11-17,99.84011994000001,93.98716333189672,99.9,100.0,STAGFLATION,UNKNOWN
2000-11-20,99.84011994000001,92.26233986250674,99.9,100.0,STAGFLATION,UNKNOWN
2000-11-21,99.84011994000001,92.58737529110002,99.9,100.0,STAGFLATION,UNKNOWN
2000-11-22,99.84011994000001,90.87010980976522,99.9,100.0,STAGFLATION,UNKNOWN
2000-11-24,99.84011994000001,92.20393112684823,99.9,100.0,STAGFLATION,UNKNOWN
2000-11-27,99.84011994000001,92.69869833158886,99.9,100.0,STAGFLATION,UNKNOWN
2000-11-28,99.84011994000001,91.8136084385063,99.9,100.0,STAGFLATION,UNKNOWN
2000-11-29,99.84011994000001,92.21492837694854,99.9,100.0,STAGFLATION,UNKNOWN
2000-11-30,99.84011994000001,90.36090609287925,99.9,100.0,STAGFLATION,UNKNOWN
2000-12-01,99.84011994000001,90.38014918344375,99.9,100.0,STAGFLATION,UNKNOWN
2000-12-04,99.84011994000001,91.04946313119481,99.9,100.0,STAGFLATION,UNKNOWN
2000-12-05,99.84011994000001,94.59326196557019,99.9,100.0,STAGFLATION,UNKNOWN
2000-12-06,99.84011994000001,92.86980581255423,99.9,100.0,STAGFLATION,UNKNOWN
2000-12-07,99.84011994000001,92.32625141743739,99.9,100.0,STAGFLATION,UNKNOWN
2000-12-08,99.84011994000001,94.13628470110554,99.9,100.0,STAGFLATION,UNKNOWN
2000-12-11,99.84011994000001,94.84476429395059,99.9,100.0,STAGFLATION,UNKNOWN
2000-12-12,99.84011994000001,94.22493377742879,99.9,100.0,STAGFLATION,UNKNOWN
2000-12-13,99.84011994000001,93.45597350325417,99.9,100.0,STAGFLATION,UNKNOWN
2000-12-14,99.84011994000001,92.14621024359879,99.9,100.0,STAGFLATION,UNKNOWN
2000-12-15,99.84011994000001,90.16850035256635,99.9,100.0,STAGFLATION,UNKNOWN
2000-12-18,99.84011994000001,90.8962230359759,99.9,100.0,STAGFLATION,UNKNOWN
2000-12-19,99.84011994000001,89.71839322374787,99.9,100.0,STAGFLATION,UNKNOWN
2000-12-20,99.84011994000001,86.91057130169027,99.9,100.0,STAGFLATION,UNKNOWN
2000-12-21,99.84011994000001,87.60599847565199,99.9,100.0,STAGFLATION,UNKNOWN
2000-12-22,99.84011994000001,89.74244289273146,99.9,100.0,STAGFLATION,UNKNOWN
2000-12-26,99.84011994000001,90.37739777380767,99.9,100.0,STAGFLATION,UNKNOWN
2000-12-27,99.84011994000001,91.32090479099273,99.9,100.0,STAGFLATION,UNKNOWN
2000-12-28,99.84011994000001,91.68510586468001,99.9,100.0,STAGFLATION,UNKNOWN
2000-12-29,99.84011994000001,90.7271791122376,99.9,100.0,STAGFLATION,UNKNOWN
2001-01-02,99.84011994000001,88.18392032588773,99.9,100.0,STAGFLATION,UNKNOWN
2001-01-03,99.84011994000001,92.6018118032454,99.9,100.0,STAGFLATION,UNKNOWN
2001-01-04,99.84011994000001,91.62463357179448,99.9,100.0,STAGFLATION,UNKNOWN
2001-01-05,99.84011994000001,89.22018675696216,99.9,100.0,STAGFLATION,UNKNOWN
2001-01-08,99.84011994000001,89.0490792759968,99.9,100.0,STAGFLATION,UNKNOWN
2001-01-09,99.84011994000001,89.38855121673546,99.9,100.0,STAGFLATION,UNKNOWN
2001-01-10,99.84011994000001,90.24546432638031,99.9,100.0,STAGFLATION,UNKNOWN
2001-01-11,99.84011994000001,91.17659000020305,99.9,100.0,STAGFLATION,UNKNOWN
2001-01-12,99.84011994000001,90.60829808369357,99.9,100.0,STAGFLATION,UNKNOWN
2001-01-16,99.84011994000001,91.16491328613776,99.9,100.0,STAGFLATION,UNKNOWN
2001-01-17,99.84011994000001,91.35869473126871,99.9,100.0,STAGFLATION,UNKNOWN
2001-01-18,99.84011994000001,92.62998019823911,99.9,100.0,STAGFLATION,UNKNOWN
2001-01-19,99.84011994000001,92.2568454316786,99.9,100.0,STAGFLATION,UNKNOWN
2001-01-22,99.84011994000001,92.28158295307124,99.9,100.0,STAGFLATION,UNKNOWN
2001-01-23,99.84011994000001,93.4841502866919,99.9,100.0,STAGFLATION,UNKNOWN
2001-01-24,99.84011994000001,93.75215268444475,99.9,100.0,STAGFLATION,UNKNOWN
2001-01-25,99.84011994000001,93.28555387469784,99.9,100.0,STAGFLATION,UNKNOWN
2001-01-26,99.84011994000001,93.10963142686936,99.9,100.0,STAGFLATION,UNKNOWN
2001-01-29,99.84011994000001,93.74321899157151,99.9,100.0,STAGFLATION,UNKNOWN
2001-01-30,99.84011994000001,94.40015998440427,99.9,100.0,STAGFLATION,UNKNOWN
2001-01-31,99.84011994000001,93.86965800817075,99.9,100.0,STAGFLATION,UNKNOWN
2001-02-01,99.84011994000001,94.38229259865781,99.9,100.0,STAGFLATION,UNKNOWN
2001-02-02,99.84011994000001,92.73305739826377,99.9,100.0,STAGFLATION,UNKNOWN
2001-02-05,99.84011994000001,93.06565920335626,99.9,100.0,STAGFLATION,UNKNOWN
2001-02-06,99.84011994000001,92.92478367461166,99.9,100.0,STAGFLATION,UNKNOWN
2001-02-07,99.84011994000001,92.14345883396274,99.9,100.0,STAGFLATION,UNKNOWN
2001-02-08,99.84011994000001,91.56897624577209,99.9,100.0,STAGFLATION,UNKNOWN
2001-02-09,99.84011994000001,90.34785367399596,99.9,100.0,STAGFLATION,UNKNOWN
2001-02-12,99.84011994000001,91.41642400296222,99.9,100.0,STAGFLATION,UNKNOWN
2001-02-13,99.84011994000001,90.62547761703105,99.9,100.0,STAGFLATION,UNKNOWN
2001-02-14,99.84011994000001,90.427569057446,99.9,100.0,STAGFLATION,UNKNOWN
2001-02-15,99.84011994000001,91.16216187650173,99.9,100.0,STAGFLATION,UNKNOWN
2001-02-16,99.84011994000001,89.43871411192978,99.9,100.0,STAGFLATION,UNKNOWN
2001-02-20,99.84011994000001,87.8863654398792,99.9,100.0,STAGFLATION,UNKNOWN
2001-02-21,99.84011994000001,86.25981259209472,99.9,100.0,STAGFLATION,UNKNOWN
2001-02-22,99.84011994000001,86.09144813232142,99.9,100.0,STAGFLATION,UNKNOWN
2001-02-23,99.84011994000001,85.61317260850923,99.9,100.0,STAGFLATION,UNKNOWN
2001-02-26,99.84011994000001,87.11054341850242,99.9,100.0,STAGFLATION,UNKNOWN
2001-02-27,99.84011994000001,86.4432846395344,99.9,100.0,STAGFLATION,UNKNOWN
2001-02-28,99.84011994000001,85.20635823923885,99.9,100.0,STAGFLATION,UNKNOWN
2001-03-01,99.84011994000001,85.29500731556212,99.9,100.0,STAGFLATION,UNKNOWN
2001-03-02,99.84011994000001,84.81054950851278,99.9,100.0,STAGFLATION,UNKNOWN
2001-03-05,99.84011994000001,85.30738027048044,99.9,100.0,STAGFLATION,UNKNOWN
2001-03-06,99.84011994000001,86.15879894929715,99.9,100.0,STAGFLATION,UNKNOWN
2001-03-07,99.84011994000001,86.71472629933233,99.9,100.0,STAGFLATION,UNKNOWN
2001-03-08,99.84011994000001,86.91057130169031,99.9,100.0,STAGFLATION,UNKNOWN
2001-03-09,99.84011994000001,84.75832305609143,99.9,100.0,STAGFLATION,UNKNOWN
2001-03-12,99.84011994000001,81.0983946028081,99.9,100.0,STAGFLATION,UNKNOWN
2001-03-13,99.84011994000001,82.30096193642878,99.9,100.0,STAGFLATION,UNKNOWN
2001-03-14,99.84011994000001,80.17413067618753,99.9,100.0,STAGFLATION,UNKNOWN
2001-03-15,99.84011994000001,80.64485660038855,99.9,100.0,STAGFLATION,UNKNOWN
2001-03-16,99.84011994000001,79.06227597611719,99.9,100.0,STAGFLATION,UNKNOWN
2001-03-19,99.84011994000001,80.45588173367673,99.9,100.0,STAGFLATION,UNKNOWN
2001-03-20,99.84011994000001,78.51871319255633,99.9,100.0,STAGFLATION,UNKNOWN
2001-03-21,99.84011994000001,77.11136716370444,99.9,100.0,STAGFLATION,UNKNOWN
2001-03-22,99.84011994000001,76.79800844917645,99.9,100.0,STAGFLATION,UNKNOWN
2001-03-23,99.84011994000001,78.32698691620844,99.9,100.0,STAGFLATION,UNKNOWN
2001-03-26,99.84011994000001,79.21070110447297,99.9,100.0,STAGFLATION,UNKNOWN
2001-03-27,99.84011994000001,81.23651872191664,99.9,100.0,STAGFLATION,UNKNOWN
2001-03-28,99.84011994000001,79.25193869523802,99.9,100.0,STAGFLATION,UNKNOWN
2001-03-29,99.84011994000001,78.88497782347066,99.9,100.0,STAGFLATION,UNKNOWN
2001-03-30,99.84011994000001,79.73570864987836,99.9,100.0,STAGFLATION,UNKNOWN
